id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity
sciq_165,Evaporation of moisture is greatest where it is?,Highest temperature.,hot and sunny,sciq,short_form,no_thinking,0,0.0,0.47833946347236633
sciq_166,"In an ecosystem, what do you call organisms like lions that capture and kill other animals for food?",Predators.,predators,sciq,short_form,no_thinking,1,1.0,0.9299665689468384
sciq_167,"Without particles, water vapor could not do what?",Condense.,condense,sciq,short_form,no_thinking,1,1.0,0.9701731204986572
sciq_168,What is the transition from solid to vapor is called?,Sublimation.,sublimation,sciq,short_form,no_thinking,1,1.0,0.958572506904602
sciq_169,"In phyisics, what is considered to be the rotational version of force?",Torque.,torque,sciq,short_form,no_thinking,1,1.0,0.9420801997184753
sciq_170,Malonate plays what negative role on the enzyme succinate dehydrogenase?,Competitive inhibitor,inhibitor,sciq,short_form,no_thinking,1,1.0,0.741569995880127
sciq_171,The medium moves back and forth in the same direction as the wave in what type of wave?,Transverse wave.,longitudinal wave,sciq,short_form,no_thinking,0,0.0,0.7282813787460327
sciq_172,"Control of the body can be somatic or autonomic, offering one way to divide what organ system by function?",Nervous system.,nervous system,sciq,short_form,no_thinking,1,1.0,0.8899141550064087
sciq_173,What is the star nearest the earth named?,Proxima Centauri,proxima centauri,sciq,short_form,no_thinking,1,1.0,1.0
sciq_174,"On a global scale, plants and other photosynthetic organisms have generated all of what element in the air?",Oxygen.,oxygen,sciq,short_form,no_thinking,1,1.0,0.9141613245010376
sciq_175,What branch of science is concerned with matter and the changes that it can undergo?,Chemistry,chemistry,sciq,short_form,no_thinking,1,1.0,1.0
sciq_176,What is the blood in the body pumped with?,Oxygen.,heart,sciq,short_form,no_thinking,0,0.0,0.38811758160591125
sciq_177,"Bones, cartilage, and what other thing make up the skeletal system?",Connective tissue.,ligaments,sciq,short_form,no_thinking,0,0.0,0.49666184186935425
sciq_178,What happens to light when it passed from air to water?,Refraction.,it bends,sciq,short_form,no_thinking,0,0.0,0.3920302391052246
sciq_179,What is written as systolic over diastolic?,Blood pressure.,blood pressure,sciq,short_form,no_thinking,1,1.0,0.8025100827217102
sciq_180,Type 1 diabetes and gigantism are examples of what type of disorder?,Genetic disorders.,endocrine diseases,sciq,short_form,no_thinking,0,0.0,0.4826493263244629
sciq_181,What kind of rock layer makes up the bottom of an aquifer?,Unconformable layer,impermeable,sciq,short_form,no_thinking,0,0.0,0.3396146595478058
sciq_182,Where do mushrooms get their energy?,Decomposition.,decomposing dead organisms,sciq,short_form,no_thinking,0,0.0,0.6212777495384216
sciq_183,What rock group offers the richest source of fossils?,The National Museum of Natural History.,sedimentary,sciq,short_form,no_thinking,0,0.0,0.29367876052856445
sciq_184,"What occurs not only as organisms grow, but as they reproduce.",Cell division,cell division,sciq,short_form,no_thinking,1,1.0,1.0
sciq_185,The muscular layer is much thicker in which ventricle of the heart?,Left ventricle,left,sciq,short_form,no_thinking,1,1.0,0.4934731721878052
sciq_186,Electricity consists of a constant stream of what tiny particles?,Electrons,electrons,sciq,short_form,no_thinking,1,1.0,1.0
sciq_187,What separates one river system's basin from another river system's basin?,Divide line.,a divide,sciq,short_form,no_thinking,1,1.0,0.6429244875907898
sciq_188,"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",Muscle tissue.,muscle,sciq,short_form,no_thinking,1,1.0,0.725019633769989
sciq_189,What is another word for cellular drinking?,Hydration.,pinocytosis,sciq,short_form,no_thinking,0,0.0,0.16256622970104218
sciq_190,What is the term for the force that brings objects toward the earth?,Gravity,gravity,sciq,short_form,no_thinking,1,1.0,1.000000238418579
sciq_191,"Upon death of an organism, during composition, what returns to the soil as ammonium ions?",Decomposition bacteria.,nitrogen,sciq,short_form,no_thinking,0,0.0,0.321444571018219
sciq_192,Gabbro is a dark dense rock that can be found in what?,Magma chamber,oceanic crust,sciq,short_form,no_thinking,0,0.0,0.19688893854618073
sciq_193,What does jupiter reflect a lot of due to its size?,Clouds,sunlight,sciq,short_form,no_thinking,0,0.0,0.4643648862838745
sciq_194,What are the most successful phylum of plants?,Angiosperms.,angiosperms,sciq,short_form,no_thinking,1,1.0,0.981086015701294
sciq_195,What is the middle layer of connective tissue called?,Deep fascia,perimysium,sciq,short_form,no_thinking,0,0.0,0.09905699640512466
sciq_196,The three-dimensional spaces with specific shapes that are components of electrons shells are known as what?,Orbital.,orbitals,sciq,short_form,no_thinking,0,0.0,0.8628039956092834
sciq_197,"What instrument is used to make very sensitive mass measurements in a laboratory, usually in grams?",Mass spectrometer,analytical balance,sciq,short_form,no_thinking,0,0.0,0.3094663918018341
sciq_198,Dynamite is an example of what type of potential energy?,Chemical potential energy.,chemical,sciq,short_form,no_thinking,1,1.0,0.5542327165603638
sciq_199,What does the inside of all cells also contain?,Nucleus,cytosol,sciq,short_form,no_thinking,0,0.0,0.37317895889282227
sciq_200,Toxins and poisons are ______ enzyme inhibitos,Competitive inhibitors.,irreversible,sciq,short_form,no_thinking,0,0.0,0.09850186854600906
sciq_201,What system provides a major route for heat flow between the interior and exterior of the body?,Circulatory system.,the circulatory system,sciq,short_form,no_thinking,1,1.0,0.9344348907470703
sciq_202,"Vultures, raccoons and blowflies are examples of what?",Scavengers.,scavengers,sciq,short_form,no_thinking,1,1.0,0.9846934080123901
sciq_203,What is the process by which organisms give rise to offspring?,Reproduction,reproduction,sciq,short_form,no_thinking,1,1.0,1.0000001192092896
sciq_204,The name of a simple covalent compound can be determined from its chemical this?,Formula,formula,sciq,short_form,no_thinking,1,1.0,1.0
sciq_205,What are classified by climatic factors and types of primary producers?,Biomes,terrestrial biomes,sciq,short_form,no_thinking,0,0.0,0.7907136082649231
sciq_206,"Specific antigens on the surface of red blood cells determine what, which is important in cases of transfusion?",Blood type,blood type,sciq,short_form,no_thinking,1,1.0,1.0
sciq_207,What living species of bird is considered the  largest of the raptors?,Andean condor,golden eagles,sciq,short_form,no_thinking,0,0.0,0.2637328505516052
sciq_208,What do methanogens act as in sewage treatment plants?,Microbial fuel cells.,as decomposers,sciq,short_form,no_thinking,0,0.0,0.28316622972488403
sciq_209,"A rock that contains important minerals is called what, a term associated with mining?",Ore.,ore,sciq,short_form,no_thinking,1,1.0,0.9308228492736816
sciq_210,"In the case of the moose, predation is an additional factor that regulates what?",Population dynamics,population,sciq,short_form,no_thinking,1,1.0,0.691540002822876
sciq_211,"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",Vaccination,vaccine,sciq,short_form,no_thinking,0,0.0,0.8717952966690063
sciq_212,Why is closed reduction simpler than open reduction in bone repair?,Closed reduction is simpler because it avoids surgery.,no surgery needed,sciq,short_form,no_thinking,0,0.0,0.44903892278671265
sciq_213,Lenses that focus light are called what?,Convex lenses.,converging lenses,sciq,short_form,no_thinking,0,0.0,0.7078405618667603
sciq_214,Bursitis is the inflammation of a bursa near what?,Joint,joint,sciq,short_form,no_thinking,1,1.0,1.0
sciq_215,What is the most important function of enzymes in animals?,Catalyzing biochemical reactions.,help digest food,sciq,short_form,no_thinking,0,0.0,0.15275532007217407
sciq_216,"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",Amphibian decline,mass extinction,sciq,short_form,no_thinking,0,0.0,0.28114259243011475
sciq_217,A high metabolic rate and hair are ways mammals generate and conserve what?,Body heat.,heat,sciq,short_form,no_thinking,1,1.0,0.8038439154624939
sciq_218,What compounds form crystals instead of molecules?,Ionic compounds.,ionic compounds,sciq,short_form,no_thinking,1,1.0,0.9721226692199707
sciq_219,"Radiation, chemicals, and infectious agents are examples of what?",Environmental hazards.,mutagens,sciq,short_form,no_thinking,0,0.0,0.28020280599594116
sciq_220,"Arthropods today have two unusual hox genes, both of which influence what?",Development of body segments.,segmentation,sciq,short_form,no_thinking,0,0.0,0.32194989919662476
sciq_221,"Ants, termites, bees, and wasps live in what type of social structure that may include millions of individual insects?",Insect colony,colony,sciq,short_form,no_thinking,1,1.0,0.6518905758857727
sciq_222,What opens two strands of dna?,Helicase.,helicase,sciq,short_form,no_thinking,1,1.0,0.9822739362716675
sciq_223,"Many species of rotifers exhibit haplodiploidy, which is a method of what?",Reproduction.,gender determination,sciq,short_form,no_thinking,0,0.0,0.21865540742874146
sciq_224,"In humans, fertilization occurs soon after the oocyte leaves this?",Ovary,ovary,sciq,short_form,no_thinking,1,1.0,0.9999998807907104
sciq_225,How often should women perform a breast self-exam?,Every month.,monthly,sciq,short_form,no_thinking,0,0.0,0.6982147097587585
sciq_226,The nucleus from a differentiated frog cell can direct development of what?,Embryonic development.,tadpole,sciq,short_form,no_thinking,0,0.0,0.2575514018535614
sciq_227,On what day of the cycle does ovulation usually occur?,Ovulation usually occurs around day 14 of the menstrual cycle.,14th,sciq,short_form,no_thinking,0,0.0,0.3591324985027313
sciq_228,"The five human senses are taste, touch, vision, hearing and one more. what is it?",Smell.,smell,sciq,short_form,no_thinking,1,1.0,0.9074866771697998
sciq_229,"Groups of three bases form codons, and each codon stands for one what?",Amino acid.,amino acid,sciq,short_form,no_thinking,1,1.0,0.949005663394928
sciq_230,What chemical signals in plants control different processes?,Plant hormones.,plant hormones,sciq,short_form,no_thinking,1,1.0,0.9366722106933594
sciq_231,"Small nonprotein, water-soluble molecules or ions called second messengers often play a role in what kind of pathways?",Signal transduction pathways.,signaling,sciq,short_form,no_thinking,0,0.0,0.6511991024017334
sciq_232,"In a solution, what is the substance present in the lesser amount called?",Solute,solute,sciq,short_form,no_thinking,1,1.0,1.0000001192092896
sciq_233,What geologic era is also known as the age of mammals?,Cenozoic Era,cenozoic era,sciq,short_form,no_thinking,1,1.0,1.0000001192092896
sciq_234,Railroad tracks and roadways can buckle on hot days if they lack sufficient what?,Expansion allowance,expansion joints,sciq,short_form,no_thinking,0,0.0,0.43321144580841064
sciq_235,"Pure carbon can exist in different forms, depending on how its atoms are arranged. the forms include diamond, graphite, and what else?",Fullerenes,fullerenes,sciq,short_form,no_thinking,1,1.0,1.0
sciq_236,What do voltmeters measure across a resistor?,Voltage.,the voltage drop,sciq,short_form,no_thinking,0,0.0,0.7459931373596191
sciq_237,What is one thing that cell membranes are permeable to?,Gases,specific ions,sciq,short_form,no_thinking,0,0.0,0.1828118860721588
sciq_238,What color is phosphate mineral turquoise?,Turquoise.,blue,sciq,short_form,no_thinking,0,0.0,0.663955569267273
sciq_239,What do most living things use to make atp from glucose?,Cellular respiration.,oxygen,sciq,short_form,no_thinking,0,0.0,0.5035631656646729
sciq_240,The main shaft of the penis is covered by relatively thick what?,Foreskin.,skin,sciq,short_form,no_thinking,1,1.0,0.5563517808914185
sciq_241,"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",Neurotransmitters.,neurotransmitters,sciq,short_form,no_thinking,1,1.0,0.9592244625091553
sciq_242,"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",Air,air,sciq,short_form,no_thinking,1,1.0,1.000000238418579
sciq_243,"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",Arthropoda,arthropods,sciq,short_form,no_thinking,0,0.0,0.8000447750091553
sciq_244,The ileum is the last part of what digestive system organ?,Small intestine,small intestine,sciq,short_form,no_thinking,1,1.0,1.0000001192092896
sciq_245,What is the phenotypic range of a particular genotype called?,Phenotypic range,norm of reaction,sciq,short_form,no_thinking,0,0.0,-0.01513802632689476
sciq_246,"Ice cores, varves and what else indicate the environmental conditions at the time of their creation?",Paleoclimate proxies,tree rings,sciq,short_form,no_thinking,0,0.0,-0.0511716865003109
sciq_247,On how many of the continents do birds live and breed?,All continents.,seven,sciq,short_form,no_thinking,0,0.0,0.18944478034973145
sciq_248,Paracrine signals move by what method through the extracellular matrix?,Diffusion.,diffusion,sciq,short_form,no_thinking,1,1.0,0.943199872970581
sciq_249,What structures located on chromosomes control characteristics of life and are passed from parents to offspring?,Genes.,genes,sciq,short_form,no_thinking,1,1.0,0.8486894369125366
sciq_250,The temperature at which a substance melts is called its what point?,Melting point.,melting,sciq,short_form,no_thinking,1,1.0,0.8411070108413696
sciq_251,The interaction between atomic orbitals is greatest when they have the same what?,Energy.,energy,sciq,short_form,no_thinking,1,1.0,0.8861299157142639
sciq_252,What kind of a disorder is tay-sachs disease?,Neurodegenerative disorder,inherited disorder,sciq,short_form,no_thinking,0,0.0,0.4748651087284088
sciq_253,"If the water vapor condenses in liquid droplets as clouds form, what is released in the atmosphere?",Heat energy,heat,sciq,short_form,no_thinking,1,1.0,0.7164347767829895
sciq_254,What cells are the basis of nervous tissue?,Neurons.,neurons,sciq,short_form,no_thinking,1,1.0,0.9359432458877563
sciq_255,Angiosperm seed develops inside of what?,Ovule.,an ovary,sciq,short_form,no_thinking,0,0.0,0.5703284740447998
sciq_256,What forms when one substances dissolves in another?,Solution.,a solution,sciq,short_form,no_thinking,1,1.0,0.7037137746810913
sciq_257,"Exemplified by organisms that grow in geysers, hyperthermophiles ""love"" what?",Heat,heat,sciq,short_form,no_thinking,1,1.0,1.0
sciq_258,What is the most important source of electromagnetic waves on earth?,Sun.,the sun,sciq,short_form,no_thinking,1,1.0,0.8752836585044861
sciq_259,What happens to the pressure when more gas is added to a rigid container?,Pressure increases.,increases,sciq,short_form,no_thinking,1,1.0,0.6051754951477051
sciq_260,What is the name of the first stage of photosynthesis?,Light-dependent reactions,light reactions,sciq,short_form,no_thinking,0,0.0,0.9032530784606934
sciq_261,Proto-oncogenes can change into oncogenes that cause what?,Cancer.,cancer,sciq,short_form,no_thinking,1,1.0,0.8593601584434509
sciq_262,The rocks athe mid-ocean ridge are nearly free of what?,Metamorphic minerals.,sediment,sciq,short_form,no_thinking,0,0.0,0.2847246527671814
sciq_263,Why do snakes have venomous bites?,Evolutionary adaptation for hunting and defense.,to kill prey,sciq,short_form,no_thinking,0,0.0,0.4480603337287903
sciq_264,Acidic hydrogen atoms are those which will be transferred to what?,Base.,a base,sciq,short_form,no_thinking,1,1.0,0.8980982899665833
sciq_265,"The cultivated forms of wheat, cotton, and tobacco plants are all what?","Cultivated forms of wheat, cotton, and tobacco plants are all **domesticated species**.",allopolyploids,sciq,short_form,no_thinking,0,0.0,0.18197965621948242
sciq_266,"Unipolar, bipolar, multipolar, and pseudounipolar are the four basic types of what?",Neurons.,neurons,sciq,short_form,no_thinking,1,1.0,0.9359432458877563
sciq_267,What kind of a process is corrosion?,Chemical process.,galvanic,sciq,short_form,no_thinking,0,0.0,0.2864110767841339
sciq_268,What are the smallest particles of matter?,Atoms.,atoms,sciq,short_form,no_thinking,1,1.0,0.9217091798782349
sciq_269,How frequently do high tides occur?,Every 12 hours and 25 minutes.,every 12 hours,sciq,short_form,no_thinking,1,1.0,0.8766249418258667
sciq_270,"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately how long?",2 meters,two meters,sciq,short_form,no_thinking,0,0.0,0.9686565399169922
sciq_271,"Matrix is the term for the fluid-filled interior of what structure, where most of the cell’s atp is made?",Mitochondrion,mitochondria,sciq,short_form,no_thinking,0,0.0,0.9073209762573242
sciq_272,"Penis, testes, and epididymis are organs in what system?",Reproductive system.,male reproductive system,sciq,short_form,no_thinking,0,0.0,0.776415228843689
sciq_273,What protects the pollen of seed plants and spores of seedless plants?,Pollination.,sporopollenin,sciq,short_form,no_thinking,0,0.0,0.1612797975540161
sciq_274,What makes up the dense outer layer of bones?,Osteoblasts,compact bone,sciq,short_form,no_thinking,0,0.0,0.5542900562286377
sciq_275,What unit of measurement is defined to be the number of atoms in 12g of carbon-12?,Mole,one mole,sciq,short_form,no_thinking,0,0.0,0.840018630027771
sciq_276,What is the most direct way of recovering a metal from its ores?,Smelting.,electrolysis,sciq,short_form,no_thinking,0,0.0,0.29383426904678345
sciq_277,The glass hydrometer is filled with air and weighted with lead at the bottom. it floats highest in the densest fluids and has been calibrated and labeled so that you can read this from it?,Specific gravity.,specific gravity,sciq,short_form,no_thinking,1,1.0,0.912665843963623
sciq_278,How do prokaryotic cells divide?,Binary fission.,binary fission,sciq,short_form,no_thinking,1,1.0,0.9574353098869324
sciq_279,Where do angiosperms form seeds?,Ovary.,ovaries,sciq,short_form,no_thinking,0,0.0,0.8237812519073486
sciq_280,A dilute solution is one that has a relatively small amount of what?,Solute.,dissolved solute,sciq,short_form,no_thinking,0,0.0,0.6938893795013428
sciq_281,Where does a crossover occur on a chromosome?,Chromatid.,at different locations,sciq,short_form,no_thinking,0,0.0,0.07428795099258423
sciq_282,"The components of a mixture keep their own identity when they combine, so they retain what type of properties, such as boiling point and ability to dissolve?",Properties,physical,sciq,short_form,no_thinking,0,0.0,0.49319928884506226
sciq_283,"The leaves of what plant genus are the source of the compound ephedrine, which is used in medicine as a potent decongestant and is similar to amphetamines?",Ma Huang,ephedra,sciq,short_form,no_thinking,0,0.0,0.23719675838947296
sciq_284,"When the earth is between the moon and the sun, what type of moon shows?",Blood moon.,a full moon,sciq,short_form,no_thinking,0,0.0,0.5978149771690369
sciq_285,What causes the wheels of the car to turn?,Engine power.,turning driveshaft,sciq,short_form,no_thinking,0,0.0,0.295505166053772
sciq_286,What type of matter makes up most of the universe?,Dark matter,plasma,sciq,short_form,no_thinking,0,0.0,0.25711590051651
sciq_287,The simplest organic compounds are known as what?,Hydrocarbons.,hydrocarbons,sciq,short_form,no_thinking,1,1.0,0.972489058971405
sciq_288,A vapor light produces visible light by what process?,Electroluminescence.,electroluminescence,sciq,short_form,no_thinking,1,1.0,0.973808765411377
sciq_289,How did the first seed plants form seeds?,Fertilization.,in cones,sciq,short_form,no_thinking,0,0.0,0.19520603120326996
sciq_290,Quarks are very tiny particles of matter that make up what?,Protons and neutrons.,protons and neutrons,sciq,short_form,no_thinking,1,1.0,0.9574989080429077
sciq_291,"When your brain senses that your body temperature is increasing, it sends messages to the blood vessels in the skin to increase in what?",Dilation,diameter,sciq,short_form,no_thinking,0,0.0,0.24838297069072723
sciq_292,"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",Mature oocyte.,oocyte,sciq,short_form,no_thinking,1,1.0,0.8192631006240845
sciq_293,What is equal to the angular acceleration multiplied by the radius of the rotating object?,Tangential acceleration.,linear acceleration,sciq,short_form,no_thinking,0,0.0,0.7251836061477661
sciq_294,"In both eukaryotes and prokaryotes, ribosomes are the non-membrane bound organelles where what main product of the cell is made?",Proteins.,proteins,sciq,short_form,no_thinking,1,1.0,0.9169082641601562
sciq_295,The behavior of ideal gases is explained by what theory of gases?,Kinetic Theory of Gases,kinetic molecular theory,sciq,short_form,no_thinking,0,0.0,0.7724249958992004
sciq_296,About how tall can mid-ocean ridges be?,Mountains.,about 2 km,sciq,short_form,no_thinking,0,0.0,0.30133533477783203
sciq_297,"In the microbiology lab, what technique refers to the procedures that are carried out under sterile conditions?",Aseptic technique.,aseptic,sciq,short_form,no_thinking,1,1.0,0.800503134727478
sciq_298,Biological features from a common evolutionary origin are known as what?,Homologies.,homologous,sciq,short_form,no_thinking,0,0.0,0.7252084016799927
sciq_299,What type of map reveals the shape of a landscape?,Topographic map.,topographic,sciq,short_form,no_thinking,1,1.0,0.897953450679779
sciq_300,What is the term for the total kinetic energy of moving particles of matter?,Heat capacity,thermal energy,sciq,short_form,no_thinking,0,0.0,0.6074439287185669
sciq_301,What type of mechanical weathering occurs when one rock bumps against another rock?,Physical weathering,abrasion,sciq,short_form,no_thinking,0,0.0,0.2277822643518448
sciq_302,What is the most important source of electromagnetic radiation on earth?,Sun.,the sun,sciq,short_form,no_thinking,1,1.0,0.8752836585044861
sciq_303,Mollusks have a true coelom and a complete what?,Digestive system,digestive system,sciq,short_form,no_thinking,1,1.0,1.0000001192092896
sciq_304,The hydrogen is oxidized because it undergoes a partial loss of what?,Electrons,electrons,sciq,short_form,no_thinking,1,1.0,1.0
sciq_305,What type of molecules help the plasma membrane keep its shape?,Phospholipids,cholesterol,sciq,short_form,no_thinking,0,0.0,0.424836128950119
sciq_306,What type of chemical reactions release energy?,Exothermic reactions.,exothermic reactions,sciq,short_form,no_thinking,1,1.0,0.9814846515655518
sciq_307,Telomerase is typically active in germ cells and adult what?,tissues,stem cells,sciq,short_form,no_thinking,0,0.0,0.4134792983531952
sciq_308,What system consists of organs that break down food and absorb nutrients such as glucose?,Digestive system.,digestive system,sciq,short_form,no_thinking,1,1.0,0.94886314868927
sciq_309,A food web can be broken up into what further subdivision that usually has a few links in it?,Food chain.,food chain,sciq,short_form,no_thinking,1,1.0,0.9724382162094116
sciq_310,What do you call a quantity of motion that has both size as well as direction?,Velocity,vector,sciq,short_form,no_thinking,0,0.0,0.455017626285553
sciq_311,"Often generated by molecular cloning, transgenic organisms possess what from a different species?",Genes,dna,sciq,short_form,no_thinking,0,0.0,0.6697531938552856
sciq_312,What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,Radioactive decay,radioactivity,sciq,short_form,no_thinking,0,0.0,0.5532891750335693
sciq_313,What divide on their own by a process that resembles binary fission in prokaryotes?,Eukaryotic cells.,mitochondria,sciq,short_form,no_thinking,0,0.0,0.4352172315120697
sciq_314,Pairs of nitrogenous bases are attached to each other by?,Hydrogen bonds,hydrogen bonds,sciq,short_form,no_thinking,1,1.0,1.0
sciq_315,What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,Covalent bond,covalent,sciq,short_form,no_thinking,1,1.0,0.900698721408844
sciq_316,Where are pressure receptors mainly found?,Skin.,the skin,sciq,short_form,no_thinking,1,1.0,0.7551343441009521
sciq_317,"Proteins are categorized according to shape and what property, which correlates with it?",Function.,solubility,sciq,short_form,no_thinking,0,0.0,0.11068546772003174
sciq_318,What are the smallest structural and functional unit of all living organisms?,Cell,cells,sciq,short_form,no_thinking,0,0.0,0.95386803150177
sciq_319,On what lobe of the liver is the gallbladder near?,Right lobe,right lobe,sciq,short_form,no_thinking,1,1.0,1.0
sciq_320,"Who developed a classification system that divided living things into several groups that we still use today, including mammals, insects, and reptiles?",Linnaeus,aristotle,sciq,short_form,no_thinking,0,0.0,0.3565099537372589
sciq_321,Which body system breaks down food and absorbs nutrients?,Digestive system.,digestive system,sciq,short_form,no_thinking,1,1.0,0.94886314868927
sciq_322,Vivipary refers to the development and nourishment of a what?,Fetus.,embryo,sciq,short_form,no_thinking,0,0.0,0.6691775321960449
sciq_323,"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",Congenital foot deformities,lower limb,sciq,short_form,no_thinking,0,0.0,0.40778571367263794
sciq_324,What adaptation helps prey hide and predators sneak up on prey?,Camouflage.,camouflage,sciq,short_form,no_thinking,1,1.0,0.9484279155731201
sciq_325,What do nectar-feeding bats do to flowers?,Pollinate them.,pollinate,sciq,short_form,no_thinking,1,1.0,0.7927997708320618
sciq_326,When do gases and liquids become solids?,Freezing point.,at low temperatures,sciq,short_form,no_thinking,0,0.0,0.4883807897567749
sciq_327,"All biochemical molecules have oxygen, carbon, and what other element?",Hydrogen.,hydrogen,sciq,short_form,no_thinking,1,1.0,0.9359317421913147
sciq_328,"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",Climate zones,plants,sciq,short_form,no_thinking,0,0.0,0.2048647105693817
sciq_329,What is the most common cause of down syndrome?,Trisomy 21,trisomy 21,sciq,short_form,no_thinking,1,1.0,1.000000238418579
sciq_330,What type of plants does human welfare depend greatly on?,Agriculture.,seed plants,sciq,short_form,no_thinking,0,0.0,0.4162166714668274
sciq_331,"What is the study of water movement, including waves and ocean currents?",Oceanography.,physical oceanography,sciq,short_form,no_thinking,0,0.0,0.839335560798645
sciq_332,"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",Larynx,larnyx,sciq,short_form,no_thinking,0,0.0,0.49003732204437256
sciq_333,Why is the life cycle of plants so complex?,Evolutionary adaptation and environmental factors.,alternation of generation,sciq,short_form,no_thinking,0,0.0,0.23341001570224762
sciq_334,What do ecosystems absorb on the earth?,Nutrients.,energy,sciq,short_form,no_thinking,0,0.0,0.3815039396286011
sciq_335,What is the purpose of a bird using flashy displays?,Attracting mates.,to attract mates,sciq,short_form,no_thinking,0,0.0,0.8235388398170471
sciq_336,Cells have multiple repair mechanisms to fix mutations in what?,DNA.,dna,sciq,short_form,no_thinking,1,1.0,0.8994476795196533
